Airline,stops,class,depature time,arrival time,Price,Days Left,Day of Week,Duration_log,Source_CMN,Source_IST,Source_LAX,Source_NRT,Source_PAR,Destination_CMN,Destination_IST,Destination_LAX,Destination_NRT,Destination_PAR
77,2,0,5,0,8.005367067316664,26,6,7.585788821732034,True,False,False,False,False,False,False,False,True,False
0,0,0,4,0,8.393261290172976,38,4,6.51471269087253,False,False,True,False,False,False,False,False,True,False
34,2,1,0,0,7.117935163904488,33,6,6.951772164398911,False,False,True,False,False,True,False,False,False,False
34,0,0,4,4,8.63371142755082,34,0,6.551080335043404,False,False,False,False,True,False,False,True,False,False
4,1,0,0,3,6.881575561198752,34,0,6.380122536899765,False,False,False,False,True,False,True,False,False,False
98,0,1,0,0,5.678156927017229,9,3,5.393627546352362,False,False,False,False,True,False,True,False,False,False
8,2,0,5,0,7.65919023541259,7,1,7.504391559161238,False,True,False,False,False,False,False,True,False,False
105,1,0,4,0,7.540037183770807,38,4,6.951772164398911,False,False,True,False,False,False,False,False,True,False
63,1,1,2,5,6.7278867111492495,14,1,6.942156705699469,False,False,True,False,False,False,False,False,False,True
42,0,1,0,2,5.983684359789019,29,2,6.551080335043404,False,False,False,False,True,False,False,True,False,False
2,1,0,0,2,8.403114785138689,31,4,6.745236349484363,False,False,False,False,True,False,False,True,False,False
34,1,1,1,0,7.7541298561316605,17,4,6.887552571664617,False,True,False,False,False,False,False,True,False,False
77,1,1,5,2,6.703678790385153,10,4,7.355641102974253,False,False,False,True,False,False,True,False,False,False
51,1,1,0,2,5.392627046018778,3,4,5.814130531825066,False,False,False,False,True,True,False,False,False,False
15,1,0,5,0,6.597213912384274,28,1,6.7912214627261855,False,False,False,False,True,False,True,False,False,False
39,1,0,4,0,8.246368236030879,20,0,7.077498053569231,True,False,False,False,False,False,False,False,True,False
78,0,0,0,2,6.543105765373748,18,5,5.10594547390058,True,False,False,False,False,False,False,False,False,True
98,0,1,0,5,6.031502234139513,11,5,5.634789603169249,True,False,False,False,False,False,True,False,False,False
55,1,0,4,4,8.010130479010774,39,5,7.044032897274685,False,False,True,False,False,False,False,False,False,True
78,0,0,2,5,6.592044033808853,2,3,5.247024072160486,False,False,False,False,True,True,False,False,False,False
4,1,0,0,3,6.876016903194924,28,1,6.499787040655854,False,False,False,False,True,False,True,False,False,False
77,2,1,5,4,6.91214562728343,9,3,7.383989457978509,True,False,False,False,False,False,False,False,True,False
92,1,0,4,0,6.699364863004767,28,1,5.926926025970411,False,True,False,False,False,False,False,False,False,True
12,0,1,4,0,5.953996297493074,8,2,5.220355825078324,True,False,False,False,False,False,False,False,False,True
83,2,0,4,4,8.307205224676414,11,5,6.942156705699469,False,False,False,False,True,False,False,False,True,False
56,2,0,0,0,8.353355745999435,9,3,6.9650803456014065,False,False,False,True,False,False,False,True,False,False
65,2,1,4,0,6.910800637168097,35,1,7.034387929915503,False,False,True,False,False,False,True,False,False,False
78,0,0,0,0,6.543105765373748,14,1,5.135798437050262,True,False,False,False,False,False,False,False,False,True
104,1,1,4,2,6.5107046694749915,14,1,6.980075940561763,False,False,False,False,True,False,False,True,False,False
77,2,0,2,4,8.137658953331423,6,0,7.293017679772782,False,False,False,True,False,False,True,False,False,False
61,1,0,2,2,8.154097679674582,4,5,7.5652752818989315,False,False,False,True,False,False,False,False,False,True
99,2,0,4,5,7.88386089315745,3,4,7.1929342212158,False,True,False,False,False,False,False,True,False,False
98,0,0,4,4,7.8051567263355865,28,1,6.709304340258298,False,True,False,False,False,False,False,True,False,False
36,1,0,3,0,7.073184968105874,24,4,6.380122536899765,True,False,False,False,False,False,True,False,False,False
39,1,1,2,4,6.636930323596779,24,4,7.150701457592526,False,False,False,True,False,False,False,False,False,True
69,2,1,4,5,6.806486381227565,7,1,7.374629015218945,True,False,False,False,False,False,False,False,True,False
77,1,1,5,4,6.391414474528037,13,0,6.652863029353347,True,False,False,False,False,False,True,False,False,False
15,1,0,4,2,6.273405168930649,13,0,6.652863029353347,False,True,False,False,False,False,False,False,False,True
55,1,1,4,1,6.987213200316853,17,4,6.774223886357614,False,False,True,False,False,False,False,False,False,True
104,1,1,4,0,5.989111781524385,23,3,6.866933284461882,False,False,False,False,True,False,False,True,False,False
29,2,1,4,0,6.96272630222665,29,2,7.1853870155804165,False,False,False,False,True,False,False,False,True,False
34,2,1,4,0,7.238776974067196,26,6,7.0431599159883405,False,False,True,False,False,True,False,False,False,False
61,1,1,0,5,7.2451556561761725,14,1,6.902742737158593,False,False,True,False,False,False,False,False,True,False
98,0,0,2,3,6.764692896140299,6,0,5.3471075307174685,False,False,False,False,True,False,True,False,False,False
94,1,1,0,0,6.4642611473764315,17,4,7.0431599159883405,False,False,False,False,True,False,False,False,True,False
96,1,1,4,3,5.827945117276624,36,2,6.453624998892692,True,False,False,False,False,False,True,False,False,False
102,1,1,4,4,6.349838047682296,12,6,7.426549072397305,False,False,False,True,False,False,False,False,False,True
51,1,1,2,5,5.96653128056277,1,2,5.68697535633982,True,False,False,False,False,False,False,False,False,True
0,1,0,1,0,8.393261290172976,19,6,6.917705609835305,False,False,True,False,False,False,False,False,True,False
4,1,0,0,3,6.8810210837795,11,5,6.639875833826536,False,False,False,False,True,False,True,False,False,False
65,2,0,3,0,6.843728626817288,16,3,6.453624998892692,True,False,False,False,False,False,True,False,False,False
75,1,1,0,5,5.403622880693308,4,5,6.29156913955832,False,True,False,False,False,False,False,False,False,True
59,2,0,0,0,8.223525239279658,37,3,7.628031126930335,False,False,False,True,False,True,False,False,False,False
36,1,0,1,0,6.648194082247011,20,0,6.492239835020471,False,True,False,False,False,True,False,False,False,False
99,0,1,2,4,7.434198313643204,37,3,6.437751649736401,False,False,False,True,False,False,False,True,False,False
34,2,0,4,0,8.346269629974651,37,3,7.07326971745971,False,False,True,False,False,True,False,False,False,False
10,1,0,0,4,8.047701431143224,9,3,7.237059026124737,False,False,False,True,False,False,False,False,False,True
0,0,0,4,0,8.393261290172976,32,5,6.51471269087253,False,False,True,False,False,False,False,False,True,False
51,1,0,0,5,5.990464046774399,35,1,6.194405391104672,True,False,False,False,False,False,False,False,False,True
29,1,1,2,5,6.611839401603253,17,4,7.029972911706386,False,False,False,True,False,False,False,True,False,False
100,0,1,2,2,6.901606413395259,40,6,6.672032945461067,False,False,True,False,False,False,True,False,False,False
61,1,1,5,5,6.89588510641165,27,0,6.970730078143525,False,True,False,False,False,False,False,False,True,False
26,1,1,2,3,6.879355804460439,35,1,7.025538314638521,False,False,True,False,False,False,True,False,False,False
64,1,1,2,0,6.5107046694749915,19,6,7.528331766707247,False,True,False,False,False,False,False,True,False,False
12,2,0,2,4,8.145520629042823,6,0,7.536363938404511,True,False,False,False,False,False,False,False,True,False
64,2,1,2,0,6.819251880390734,23,3,7.509335266016592,False,True,False,False,False,False,False,True,False,False
12,0,1,4,0,7.649978297188675,41,0,6.529418838262226,False,False,False,False,True,False,False,True,False,False
64,1,0,0,5,8.106393881717372,30,3,6.877296071497429,False,True,False,False,False,False,False,True,False,False
6,1,1,0,5,4.641309232603964,16,3,6.152732694704104,True,False,False,False,False,False,False,False,False,True
34,2,1,4,4,7.260642056871444,4,5,6.980075940561763,False,False,True,False,False,True,False,False,False,False
34,1,0,0,0,8.741754936617932,38,4,6.882437470997847,False,False,True,False,False,False,True,False,False,False
69,2,0,4,5,8.428276728174344,22,2,7.282761179605593,False,False,True,False,False,False,True,False,False,False
51,1,0,0,2,6.668977649883959,1,2,5.814130531825066,False,False,False,False,True,True,False,False,False,False
0,0,0,0,4,8.505869317684795,27,0,6.421622267806518,False,False,False,True,False,False,False,True,False,False
10,2,1,0,4,6.444290226575984,2,3,7.272398392570047,False,False,False,True,False,False,True,False,False,False
91,1,0,2,5,5.7554257078080395,26,6,5.703782474656201,True,False,False,False,False,False,False,False,False,True
69,2,1,1,5,6.991443640867692,21,1,7.289610521451167,False,True,False,False,False,False,False,True,False,False
65,1,0,3,0,8.385406561521888,30,3,6.272877006546167,True,False,False,False,False,False,True,False,False,False
12,2,0,0,4,8.146303407947764,7,1,7.61085279039525,True,False,False,False,False,False,False,False,True,False
65,1,0,1,3,7.462502089806056,1,2,7.102499355774649,False,True,False,False,False,True,False,False,False,False
65,2,1,4,0,7.111569211114189,3,4,7.029972911706386,False,False,True,False,False,False,True,False,False,False
102,1,1,4,4,6.093118200834482,3,4,7.444248649496705,False,False,False,True,False,False,False,False,False,True
77,1,1,5,4,7.219788442297749,32,5,7.807916628926408,False,False,False,True,False,True,False,False,False,False
78,0,1,4,0,6.024996030316775,35,1,5.579729825986222,True,False,False,False,False,False,True,False,False,False
9,0,1,0,2,6.025648558888052,31,4,6.551080335043404,False,False,False,False,True,False,False,True,False,False
30,2,0,0,0,7.722717356311836,27,0,7.590852123688581,False,False,False,True,False,True,False,False,False,False
21,1,1,5,4,6.828062510072889,22,2,7.106606137727303,False,False,True,False,False,False,False,False,True,False
55,1,1,4,5,6.8370860031142415,21,1,7.098375638590786,False,False,False,False,True,False,False,True,False,False
34,1,0,4,0,8.874962736060974,10,4,6.902742737158593,False,False,True,False,False,False,False,False,False,True
59,1,1,4,4,6.6316064423440295,28,1,7.025538314638521,False,True,False,False,False,False,False,False,True,False
55,1,0,1,4,8.287289340683811,20,0,6.9985096422506015,False,False,True,False,False,False,False,False,False,True
34,1,1,4,2,7.3855038386753185,4,5,7.0431599159883405,True,False,False,False,False,False,False,True,False,False
77,1,1,0,2,6.8251342502938,9,3,7.064759027791802,False,False,False,False,True,False,False,False,True,False
15,1,1,4,0,5.531213209304925,35,1,5.68697535633982,False,False,False,False,True,False,True,False,False,False
0,0,0,2,4,8.651951331278582,2,3,6.396929655216146,False,False,False,True,False,False,False,True,False,False
77,2,0,4,0,8.393872350381418,6,0,7.668561108015897,False,False,False,True,False,True,False,False,False,False
98,0,1,2,5,5.678156927017229,10,4,5.393627546352362,False,False,False,False,True,False,True,False,False,False
69,2,0,4,5,7.778952405985114,38,4,7.365180126021013,False,False,True,False,False,False,True,False,False,False
15,1,1,0,5,5.849958584813803,4,5,5.703782474656201,False,True,False,False,False,False,False,False,False,True
8,1,0,1,0,8.136079174171904,27,0,6.917705609835305,False,False,True,False,False,False,False,False,True,False
98,1,1,4,5,6.580500431410533,29,2,7.034387929915503,False,False,False,True,False,False,False,False,False,True
20,1,0,1,0,8.211428611413691,27,0,6.927557906278317,False,False,True,False,False,False,False,False,True,False
77,2,1,4,0,7.15824937087914,1,2,7.67786350067821,False,False,False,True,False,True,False,False,False,False
91,1,0,2,5,6.1349153295129435,15,2,5.703782474656201,True,False,False,False,False,False,False,False,False,True
34,0,0,2,0,8.744985122254949,40,6,6.499787040655854,False,False,True,False,False,False,False,False,False,True
105,1,0,2,2,7.665284718471351,15,2,6.785587645007929,False,False,False,True,False,False,False,True,False,False
22,1,1,1,0,6.553163877246782,12,6,6.917705609835305,False,True,False,False,False,False,False,True,False,False
98,0,1,2,2,7.310416459757567,26,6,6.684611727667927,False,False,True,False,False,False,True,False,False,False
64,1,1,2,5,5.227358277607543,32,5,5.91350300563827,False,True,False,False,False,False,False,False,False,True
53,1,0,0,4,8.045107395966177,29,2,7.362010551259734,False,False,True,False,False,False,False,False,True,False
93,0,1,1,4,5.023946308155928,33,6,5.3230099791384085,True,False,False,False,False,False,False,False,False,True
34,2,0,1,2,8.538324347591695,3,4,7.138866999945524,False,True,False,False,False,False,False,True,False,False
36,1,0,3,2,6.892326870824918,39,5,6.762729506931879,True,False,False,False,False,False,True,False,False,False
12,0,1,2,5,5.487490398291093,28,1,5.19295685089021,True,False,False,False,False,False,False,False,False,True
77,1,1,4,2,6.851184927493743,30,3,7.478734825567875,False,True,False,False,False,False,False,False,True,False
98,0,1,0,4,6.933423025730715,40,6,6.499787040655854,False,True,False,False,False,False,False,False,True,False
77,1,0,0,0,7.4960418189259075,23,3,7.557472901614746,True,False,False,False,False,False,False,True,False,False
12,0,0,4,4,6.822197390620491,38,4,5.220355825078324,True,False,False,False,False,False,False,False,False,True
37,1,0,5,0,7.951224768153038,22,2,7.19668657083435,False,False,False,True,False,True,False,False,False,False
34,0,0,0,2,8.603113973923838,22,2,6.579251212010101,False,False,False,False,True,False,False,True,False,False
91,1,1,4,5,5.4751237426538815,4,5,6.152732694704104,True,False,False,False,False,False,False,False,False,True
77,2,1,5,1,7.158669627241704,31,4,7.349230824613334,True,False,False,False,False,False,False,False,True,False
65,1,1,3,0,6.80558965422083,36,2,7.077498053569231,True,False,False,False,False,False,False,True,False,False
98,2,0,0,2,7.988101758843355,9,3,7.077498053569231,False,True,False,False,False,False,False,False,True,False
28,1,1,2,4,6.7584428757951285,24,4,7.094234845924755,False,False,False,True,False,False,False,False,False,True
15,1,0,1,4,6.3441615896774906,19,6,5.8998973535824915,False,True,False,False,False,False,False,False,False,True
37,1,1,2,2,6.997879306644546,14,1,6.877296071497429,False,True,False,False,False,False,False,False,True,False
29,1,1,3,0,7.442141167157141,17,4,7.146772179452637,False,False,True,False,False,False,False,False,True,False
36,1,1,0,3,7.100274660752538,28,1,6.244166900663736,True,False,False,False,False,False,True,False,False,False
102,1,0,4,4,7.617051361281454,33,6,7.444248649496705,False,False,False,True,False,False,False,False,False,True
32,1,0,2,2,8.372634362354253,32,5,6.774223886357614,False,False,True,False,False,False,False,False,False,True
28,1,1,0,0,6.906754778648554,36,2,7.138866999945524,False,False,False,False,True,False,False,False,True,False
21,1,0,2,4,7.860185057472165,14,1,7.509335266016592,False,False,False,True,False,False,False,True,False,False
32,1,0,2,5,8.409269393355247,37,3,6.887552571664617,False,False,True,False,False,False,True,False,False,False
61,1,1,4,4,6.276455501748272,10,4,6.887552571664617,False,False,False,True,False,False,False,True,False,False
34,1,0,0,0,8.874962736060974,11,5,6.745236349484363,False,False,True,False,False,False,False,False,False,True
8,1,1,4,2,7.139581030679181,38,4,7.026426808699636,True,False,False,False,False,False,False,True,False,False
37,1,0,5,0,7.935311855684411,15,2,7.1853870155804165,False,False,False,True,False,False,False,False,False,True
28,1,1,2,4,6.666575040181776,26,6,7.094234845924755,False,False,False,True,False,False,False,False,False,True
61,1,1,4,4,6.53451531816871,8,2,6.887552571664617,False,False,False,True,False,False,False,True,False,False
98,0,0,2,5,7.4665249948137635,24,4,5.66988092298052,False,True,False,False,False,True,False,False,False,False
34,0,0,2,5,8.606527368615508,30,3,6.522092798170152,False,False,False,False,True,False,False,True,False,False
93,0,1,2,5,5.094240877951052,12,6,5.3471075307174685,False,False,False,False,True,True,False,False,False,False
0,2,0,2,5,8.20849175174038,30,3,7.60339933974067,False,False,False,True,False,False,False,False,False,True
108,1,1,1,0,6.311861842826082,6,0,7.05617528410041,False,True,False,False,False,False,False,True,False,False
28,1,1,0,5,6.697034247666484,35,1,7.333023014386481,False,False,False,False,True,False,False,False,True,False
78,0,1,4,4,5.431186039622461,25,5,5.1647859739235145,True,False,False,False,False,False,False,False,False,True
34,1,0,1,0,8.537795498882982,14,1,7.05617528410041,False,True,False,False,False,False,False,True,False,False
69,2,0,0,3,8.582081651318097,12,6,7.294377299288821,False,False,True,False,False,True,False,False,False,False
21,1,0,2,2,7.951700166307939,41,0,7.029972911706386,False,True,False,False,False,False,False,False,True,False
98,0,0,0,2,7.809987653605252,36,2,6.727431724850855,False,True,False,False,False,False,False,True,False,False
34,2,1,1,4,7.157197956630247,30,3,7.051855622955894,False,False,True,False,False,True,False,False,False,False
98,0,1,0,0,7.342390764390081,32,5,6.672032945461067,False,False,True,False,False,False,True,False,False,False
34,1,1,0,0,7.504551238041843,4,5,6.882437470997847,False,False,True,False,False,False,True,False,False,False
15,1,0,4,2,6.581623396155157,14,1,6.12029741895095,False,False,False,False,True,False,True,False,False,False
36,1,1,3,2,6.464681757266965,8,2,6.762729506931879,True,False,False,False,False,False,True,False,False,False
77,1,0,5,4,7.472682649738173,21,1,7.845807502637805,True,False,False,False,False,False,False,True,False,False
83,1,0,1,4,8.28824029850578,11,5,7.0431599159883405,False,False,False,False,True,False,False,False,True,False
59,1,1,4,2,6.03667688992953,30,3,6.1092475827643655,False,False,False,False,True,False,True,False,False,False
92,1,0,4,2,6.695366190565788,9,3,6.234410725718371,False,True,False,False,False,False,False,False,False,True
28,1,1,2,4,6.666575040181776,9,3,7.094234845924755,False,False,False,True,False,False,False,False,False,True
0,0,1,2,4,7.438971592395862,29,2,6.396929655216146,False,False,False,True,False,False,False,True,False,False
21,1,0,0,0,7.306799819287379,40,6,7.501082124259871,False,False,False,True,False,False,True,False,False,False
34,2,0,4,0,8.346269629974651,27,0,7.07326971745971,False,False,True,False,False,True,False,False,False,False
77,2,1,5,2,7.183567178863431,25,5,7.380879035564116,False,False,False,True,False,True,False,False,False,False
32,1,1,2,5,6.500613766493029,8,2,6.951772164398911,False,False,True,False,False,False,False,False,False,True
44,1,1,0,1,6.448145446600416,16,3,7.051855622955894,False,False,False,True,False,False,True,False,False,False
36,1,0,3,0,6.79476573615982,11,5,6.421622267806518,True,False,False,False,False,False,True,False,False,False
65,1,1,3,5,6.143069131239876,2,3,6.98933526597456,True,False,False,False,False,False,True,False,False,False
105,2,0,2,5,8.000852386962137,31,4,6.961296045910167,False,False,False,True,False,False,False,True,False,False
12,0,0,2,5,6.822197390620491,41,0,5.19295685089021,True,False,False,False,False,False,False,False,False,True
65,1,1,2,3,5.911771778198734,35,1,6.234410725718371,False,True,False,False,False,True,False,False,False,False
75,0,1,2,5,5.280967728212923,21,1,5.3230099791384085,False,False,False,False,True,False,True,False,False,False
29,1,0,5,5,8.02587603403829,14,1,6.907755278982137,False,False,False,True,False,False,False,True,False,False
12,0,1,4,4,5.849180677345558,39,5,5.220355825078324,False,False,False,False,True,True,False,False,False,False
69,2,0,4,2,7.783349008524188,28,1,7.081708586105575,False,False,True,False,False,False,True,False,False,False
21,1,0,0,5,8.330188686717902,10,4,6.917705609835305,False,False,True,False,False,False,False,False,True,False
0,0,0,0,4,8.777725008746753,13,0,6.499787040655854,False,True,False,False,False,False,False,False,True,False
37,1,1,5,0,6.662442802896866,37,3,7.19668657083435,False,False,False,True,False,True,False,False,False,False
105,2,0,5,0,7.717084213831492,11,5,7.405495663199472,False,False,True,False,False,False,False,False,True,False
26,2,1,4,2,6.519501207604327,20,0,6.476972362889683,False,True,False,False,False,True,False,False,False,False
83,2,0,5,4,8.309534134136404,23,3,7.4645098346365275,False,False,False,False,True,False,False,False,True,False
97,1,1,3,4,5.551330351464524,1,2,6.003887067106539,True,False,False,False,False,False,False,False,False,True
65,1,1,4,0,6.369918105969297,12,6,7.007600613951853,False,False,False,False,True,False,False,True,False,False
69,2,1,4,5,6.8306906324791585,21,1,7.038783541388542,False,False,False,False,True,False,False,True,False,False
98,2,0,0,5,7.85391544445857,19,6,7.173958319756794,True,False,False,False,False,False,False,False,True,False
65,1,0,4,0,8.198515685261937,6,0,6.818924065275521,False,False,False,False,True,False,False,True,False,False
96,0,1,4,0,4.397776944765114,39,5,5.19295685089021,True,False,False,False,False,False,False,False,False,True
78,0,1,4,0,6.024996030316775,36,2,5.579729825986222,True,False,False,False,False,False,True,False,False,False
61,2,1,5,4,6.8737847594109835,6,0,7.886081401775745,False,False,False,True,False,True,False,False,False,False
36,1,1,1,0,6.433936380845242,20,0,6.396929655216146,False,True,False,False,False,True,False,False,False,False
9,0,1,0,2,6.018447218437869,24,4,6.551080335043404,False,False,False,False,True,False,False,True,False,False
98,0,1,0,4,7.004518947414445,32,5,6.499787040655854,False,True,False,False,False,False,False,False,True,False
10,1,0,0,4,8.047701431143224,39,5,7.21890970761906,False,False,False,True,False,False,True,False,False,False
34,2,0,4,0,8.346269629974651,22,2,7.118826249062078,False,False,True,False,False,True,False,False,False,False
35,1,1,4,0,6.887379087229308,18,5,6.98933526597456,False,False,False,False,True,False,False,False,True,False
21,1,1,2,2,7.019117746835598,25,5,7.016609683894219,False,True,False,False,False,False,False,False,True,False
35,1,1,0,0,6.6316064423440295,3,4,6.980075940561763,False,False,False,True,False,False,False,True,False,False
65,1,1,0,3,6.0045535116497,7,1,6.61338421837956,False,True,False,False,False,True,False,False,False,False
48,1,1,2,0,6.666575040181776,22,2,7.333023014386481,False,False,True,False,False,False,False,False,True,False
77,2,0,5,4,7.851816807801649,40,6,7.826044013518965,False,False,False,True,False,True,False,False,False,False
98,0,0,4,0,7.3256429070888585,6,0,5.68697535633982,False,True,False,False,False,True,False,False,False,False
98,0,0,1,4,6.989703861629304,35,1,5.393627546352362,False,True,False,False,False,False,False,False,False,True
61,1,1,4,5,6.703678790385153,4,5,6.956545443151569,False,False,False,True,False,False,True,False,False,False
28,1,1,0,0,6.697034247666484,9,3,7.138866999945524,False,False,False,False,True,False,False,False,True,False
98,0,1,0,4,7.004518947414445,19,6,6.499787040655854,False,True,False,False,False,False,False,False,True,False
98,2,1,2,5,6.498583308942647,3,4,7.07326971745971,False,False,False,False,True,False,False,False,True,False
16,0,0,0,0,8.807328252829086,25,5,6.507277712385012,False,False,False,False,True,False,False,True,False,False
12,0,0,4,4,6.9175075704248155,5,6,5.220355825078324,True,False,False,False,False,False,False,False,False,True
110,0,1,0,4,5.707276363910457,21,1,6.380122536899765,False,False,False,True,False,False,False,True,False,False
21,1,0,0,0,7.860185057472165,8,2,7.02108396428914,False,False,False,True,False,False,False,True,False,False
34,2,0,1,4,8.346205562319184,4,5,7.090076835776092,False,False,True,False,False,True,False,False,False,False
55,1,1,4,2,6.646793031229738,27,0,6.954638864880987,False,False,False,False,True,False,False,True,False,False
78,0,1,4,0,6.024996030316775,10,4,5.579729825986222,True,False,False,False,False,False,True,False,False,False
75,0,1,0,2,5.829533679961761,28,1,5.3230099791384085,False,False,False,False,True,False,True,False,False,False
34,1,1,0,0,7.258933141616476,2,3,6.807934943699926,False,False,True,False,False,True,False,False,False,False
61,1,1,5,2,6.89588510641165,24,4,6.721425700790643,False,True,False,False,False,False,False,False,True,False
55,1,1,4,2,6.64609176892891,13,0,6.92951677076365,False,False,False,False,True,False,False,True,False,False
36,1,0,2,0,7.312400050706399,33,6,7.114769448366463,False,True,False,False,False,True,False,False,False,False
1,1,0,0,5,6.670005575278565,8,2,5.966146739123692,False,True,False,False,False,False,False,False,False,True
51,1,0,2,5,5.990464046774399,15,2,5.68697535633982,True,False,False,False,False,False,False,False,False,True
21,1,0,5,4,7.887921812443765,40,6,7.106606137727303,False,False,True,False,False,False,False,False,True,False
75,0,1,0,2,5.72857264346342,30,3,5.3230099791384085,False,False,False,False,True,False,True,False,False,False
12,2,1,4,0,6.9754232732066725,21,1,7.27931883541462,True,False,False,False,False,False,False,False,True,False
64,1,1,4,5,6.830982220176224,26,6,7.22983877815125,False,True,False,False,False,False,False,True,False,False
18,0,1,0,0,5.592403886672812,18,5,5.3471075307174685,False,True,False,False,False,False,False,False,False,True
98,0,1,0,0,5.283711214158674,24,4,5.41610040220442,False,True,False,False,False,False,False,False,False,True
37,1,1,5,0,6.431765770051603,40,6,7.181591944611865,False,False,False,True,False,False,True,False,False,False
83,2,0,4,4,8.307871181014292,22,2,6.942156705699469,False,False,False,False,True,False,False,False,True,False
78,0,0,2,5,6.632317932946793,10,4,5.220355825078324,False,False,False,False,True,True,False,False,False,False
77,1,1,5,0,6.789309523775655,37,3,7.323170717943469,True,False,False,False,False,False,False,True,False,False
21,1,1,4,4,6.359227788032135,6,0,6.917705609835305,False,False,False,True,False,False,False,True,False,False
21,1,0,0,0,7.860185057472165,19,6,7.02108396428914,False,False,False,True,False,False,False,True,False,False
34,0,0,0,0,8.874358415148189,11,5,6.51471269087253,False,False,True,False,False,False,False,False,False,True
37,1,0,0,2,8.426622761231046,33,6,7.038783541388542,False,False,False,False,True,False,False,False,True,False
77,2,0,5,1,8.005367067316664,26,6,7.349230824613334,True,False,False,False,False,False,False,False,True,False
69,2,0,4,3,8.420514876141246,8,2,7.457609289715606,False,False,True,False,False,True,False,False,False,False
22,1,1,0,0,6.53215960447625,40,6,6.802394763324311,False,False,True,False,False,False,False,False,False,True
99,0,0,2,4,8.504229525024378,25,5,6.396929655216146,False,False,False,True,False,False,False,True,False,False
12,1,1,1,4,7.089076335442508,40,6,7.110696122978827,False,True,False,False,False,False,False,False,True,False
8,2,0,3,0,7.80008113340246,4,5,7.2254814727822945,True,False,False,False,False,False,False,True,False,False
39,1,0,2,4,7.49379041084545,21,1,7.1929342212158,False,False,False,True,False,True,False,False,False,False
98,1,0,4,4,8.073278272932873,34,0,7.492760300922379,False,False,False,True,False,False,False,False,False,True
69,2,1,4,5,6.40087187444877,7,1,7.171656822768514,False,False,False,False,True,False,False,True,False,False
43,1,0,3,0,8.167899510236644,2,3,7.557472901614746,False,True,False,False,False,False,False,False,True,False
12,0,0,4,4,7.057966781857858,40,6,5.220355825078324,False,False,False,False,True,True,False,False,False,False
55,1,1,4,5,6.714546672751116,34,0,7.098375638590786,False,False,False,False,True,False,False,True,False,False
26,1,0,0,5,8.479304390873423,11,5,6.922643891475888,False,True,False,False,False,False,False,True,False,False
4,1,0,0,3,6.811552701109076,25,5,6.51471269087253,False,False,False,False,True,False,True,False,False,False
35,1,1,0,0,6.5831187235365904,26,6,7.034387929915503,False,False,False,True,False,False,False,True,False,False
15,1,1,5,3,6.309900096243044,25,5,5.703782474656201,False,False,False,False,True,False,True,False,False,False
78,0,1,4,0,5.576176350051055,1,2,5.579729825986222,True,False,False,False,False,False,True,False,False,False
64,1,0,2,5,6.422597401964724,13,0,5.91350300563827,False,True,False,False,False,False,False,False,False,True
34,0,1,2,0,6.983215193991998,38,4,6.499787040655854,False,False,True,False,False,False,False,False,False,True
77,2,0,0,1,7.986266895943244,37,3,7.578145472419466,True,False,False,False,False,False,False,False,True,False
78,0,0,0,5,7.539606675046357,34,0,5.634789603169249,True,False,False,False,False,False,True,False,False,False
21,1,0,4,4,7.860185057472165,36,2,6.946975992135418,False,False,False,True,False,False,False,True,False,False
65,1,1,1,0,7.172025418423259,27,0,7.122866658599083,False,True,False,False,False,False,False,True,False,False
78,0,1,4,0,6.024996030316775,22,2,5.579729825986222,True,False,False,False,False,False,True,False,False,False
36,1,1,0,2,6.752468954554585,18,5,7.090076835776092,True,False,False,False,False,False,False,False,True,False
98,1,1,0,4,7.042985228242241,17,4,7.5652752818989315,True,False,False,False,False,False,False,False,True,False
39,1,1,2,1,6.76935490924611,33,6,6.980075940561763,False,False,False,True,False,False,True,False,False,False
69,2,0,4,2,8.460679981152396,40,6,7.081708586105575,False,False,True,False,False,False,True,False,False,False
30,1,1,0,0,6.602723568195243,12,6,6.866933284461882,False,True,False,False,False,False,False,False,True,False
11,2,0,4,4,8.05544340529684,4,5,7.528331766707247,False,False,False,False,True,False,False,True,False,False
8,2,0,3,2,7.813268137684414,2,3,7.303843225277705,True,False,False,False,False,False,False,True,False,False
26,1,1,2,3,7.0453409419347,24,4,7.025538314638521,False,False,True,False,False,False,True,False,False,False
21,1,0,0,5,8.116118431609365,5,6,6.917705609835305,False,False,True,False,False,False,False,False,True,False
64,1,0,4,0,7.64249535684042,8,2,6.897704943128636,False,False,False,False,True,False,False,True,False,False
34,2,0,0,0,8.346269629974651,33,6,6.951772164398911,False,False,True,False,False,True,False,False,False,False
77,2,0,4,4,8.126547727906352,41,0,7.4673710669175595,False,False,False,True,False,True,False,False,False,False
98,0,0,0,2,7.359722220741721,25,5,5.393627546352362,False,False,False,False,True,False,True,False,False,False
77,1,1,5,2,6.876574161498562,16,3,6.917705609835305,False,True,False,False,False,False,False,False,True,False
34,2,1,4,0,7.261969197079507,2,3,7.051855622955894,False,False,True,False,False,True,False,False,False,False
32,1,0,2,2,8.371947742059497,8,2,6.715383386334681,False,False,True,False,False,False,False,False,False,True
64,1,0,5,0,8.084161595090267,38,4,7.27931883541462,False,False,False,True,False,False,True,False,False,False
